date,net_pnl,equity,total_capital
2024-04-02,0.0,-209.97918967145594,27145.65930085067
2024-04-03,-0.011742373508401294,-209.99093204496435,27145.65930085067
2024-04-04,0.11342771234329127,-209.87750433262107,27145.65930085067
2024-04-05,11.096924165373077,-198.780580167248,27145.65930085067
2024-04-08,-13.051787738329129,-211.83236790557712,27145.65930085067
2024-04-09,-12.194291172574347,-224.02665907815145,27145.65930085067
2024-04-10,-7.017777566685133,-231.0444366448366,27145.65930085067
2024-04-12,-15.84205177525505,-246.88648842009164,27145.65930085067
2024-04-15,1.6762422321846897,-245.21024618790696,27145.65930085067
2024-04-16,-7.787018549767472,-252.99726473767444,27145.65930085067
2024-04-18,-14.517471990204118,-267.5147367278786,27145.65930085067
2024-04-19,26.0785717837619,-241.43616494411668,27145.65930085067
2024-04-22,33.62998268239356,-207.8061822617231,27145.65930085067
2024-04-23,-0.16648632807669544,-207.9726685897998,27145.65930085067
2024-04-24,-12.785265511282315,-220.75793410108213,27145.65930085067
2024-04-25,0.5741220603356898,-220.18381204074643,27145.65930085067
2024-04-26,-15.64445998661584,-235.82827202736226,27145.65930085067
2024-04-29,-25.43384377075769,-261.26211579811996,27145.65930085067
2024-04-30,20.050331665956126,-241.21178413216384,27145.65930085067
2024-05-02,-22.03990435618416,-263.251688488348,27145.65930085067
2024-05-03,35.05725360417737,-228.19443488417065,27145.65930085067
2024-05-06,10.540661505843985,-217.65377337832666,27145.65930085067
2024-05-07,-28.187732847439783,-245.84150622576644,27145.65930085067
2024-05-08,15.786568046474008,-230.05493817929244,27145.65930085067
2024-05-09,4.686330057024808,-225.36860812226763,27145.65930085067
2024-05-10,-25.0824571194992,-250.45106524176683,27145.65930085067
2024-05-13,1.1000230297115996,-249.35104221205523,27145.65930085067
2024-05-14,0.30621103521717286,-249.04483117683807,27145.65930085067
2024-05-15,-43.673559210665665,-292.71839038750375,27145.65930085067
2024-05-16,-22.51474053881468,-315.23313092631844,27145.65930085067
2024-05-17,1.5578315098253492,-313.6752994164931,27145.65930085067
2024-05-18,-0.8104910673916983,-314.4857904838848,27145.65930085067
2024-05-21,-20.37127188122585,-334.85706236511066,27145.65930085067
2024-05-22,38.4096204351596,-296.4474419299511,27145.65930085067
2024-05-23,-17.529269672763117,-313.9767116027142,27145.65930085067
2024-05-24,8.0736256337937,-305.9030859689205,27145.65930085067
2024-05-27,-9.449983062959795,-315.3530690318803,27145.65930085067
2024-05-28,20.65121693829131,-294.70185209358897,27145.65930085067
2024-05-29,4.592310582645657,-290.1095415109433,27145.65930085067
2024-05-30,16.79715315015948,-273.3123883607838,27145.65930085067
2024-05-31,-9.381169499058595,-282.69355785984243,27145.65930085067
2024-06-03,-36.32846703771985,-319.0220248975623,27145.65930085067
2024-06-04,97.16117652496747,-221.86084837259483,27145.65930085067
2024-06-05,-53.327522205817694,-275.1883705784125,27145.65930085067
2024-06-06,28.3530395542427,-246.83533102416982,27145.65930085067
2024-06-07,-17.10859320573016,-263.94392422989995,27145.65930085067
2024-06-10,-19.80802542568689,-283.7519496555868,27145.65930085067
2024-06-11,-2.3255666972665834,-286.0775163528534,27145.65930085067
2024-06-12,-9.802849766984352,-295.8803661198378,27145.65930085067
2024-06-13,25.808840814966445,-270.07152530487133,27145.65930085067
2024-06-14,-21.313716851489996,-291.3852421563613,27145.65930085067
2024-06-18,9.629592630030132,-281.7556495263312,27145.65930085067
2024-06-19,-14.054224609344717,-295.8098741356759,27145.65930085067
2024-06-20,-22.657313687279284,-318.46718782295517,27145.65930085067
2024-06-21,16.003491745870722,-302.4636960770844,27145.65930085067
2024-06-24,-24.22582537450105,-326.68952145158545,27145.65930085067
2024-06-25,-22.48282665954988,-349.1723481111353,27145.65930085067
2024-06-26,-45.10163478338383,-394.2739828945191,27145.65930085067
2024-06-27,1.4199761554060952,-392.854006739113,27145.65930085067
2024-06-28,2.5712799911066395,-390.2827267480064,27145.65930085067
2024-07-01,-41.428996121651075,-431.7117228696575,27145.65930085067
2024-07-02,0.0,-431.7117228696575,27145.65930085067
2024-07-03,-0.1174530997676832,-431.82917596942514,27145.65930085067
2024-07-04,14.957907916640636,-416.8712680527845,27145.65930085067
2024-07-05,6.116971003393325,-410.7542970493912,27145.65930085067
2024-07-08,-25.39837703278876,-436.15267408217994,27145.65930085067
2024-07-09,-1.962881927106358,-438.1155560092863,27145.65930085067
2024-07-10,-8.723206628392132,-446.8387626376784,27145.65930085067
2024-07-11,12.25265628274143,-434.586106354937,27145.65930085067
2024-07-12,8.841968003791145,-425.74413835114586,27145.65930085067
2024-07-15,11.073839215236234,-414.67029913590966,27145.65930085067
2024-07-16,12.947660914094362,-401.7226382218153,27145.65930085067
2024-07-18,6.960388430799526,-394.7622497910158,27145.65930085067
2024-07-19,13.515700786653221,-381.2465490043626,27145.65930085067
2024-07-22,-40.73810708336316,-421.98465608772574,27145.65930085067
2024-07-23,2.8899023806695254,-419.0947537070562,27145.65930085067
2024-07-24,32.86732048542509,-386.22743322163114,27145.65930085067
2024-07-25,40.277260782588144,-345.950172439043,27145.65930085067
2024-07-26,-23.87219711367917,-369.8223695527222,27145.65930085067
2024-07-29,78.39522987021525,-291.42713968250695,27145.65930085067
2024-07-30,-20.319307706200025,-311.746447388707,27145.65930085067
2024-07-31,65.99366024572909,-245.75278714297792,27145.65930085067
2024-08-01,-41.19097740564857,-286.9437645486265,27145.65930085067
2024-08-02,12.378399866715448,-274.5653646819111,27145.65930085067
2024-08-05,35.83162648336851,-238.7337381985426,27145.65930085067
2024-08-06,-8.470974419277335,-247.20471261781992,27145.65930085067
2024-08-07,-35.998598863061396,-283.2033114808813,27145.65930085067
2024-08-08,9.012529603831407,-274.1907818770499,27145.65930085067
2024-08-09,-17.469626827815667,-291.6604087048656,27145.65930085067
2024-08-12,38.23757308974255,-253.42283561512303,27145.65930085067
2024-08-13,-9.06184269868087,-262.4846783138039,27145.65930085067
2024-08-14,33.198644385103165,-229.28603392870073,27145.65930085067
2024-08-16,11.483900794628868,-217.80213313407185,27145.65930085067
2024-08-19,-41.5960429665016,-259.39817610057344,27145.65930085067
2024-08-20,-1.1244464143953774,-260.5226225149688,27145.65930085067
2024-08-21,-18.255004967651285,-278.7776274826201,27145.65930085067
2024-08-22,14.17514644807696,-264.60248103454313,27145.65930085067
2024-08-23,10.447468855447536,-254.1550121790956,27145.65930085067
2024-08-26,-20.59874165136689,-274.7537538304625,27145.65930085067
2024-08-27,-9.127669372485137,-283.8814232029476,27145.65930085067
2024-08-28,25.176727534365234,-258.70469566858236,27145.65930085067
2024-08-29,-4.07086764817026,-262.7755633167526,27145.65930085067
2024-08-30,-12.102794706031633,-274.87835802278425,27145.65930085067
2024-09-02,35.46176191908688,-239.41659610369737,27145.65930085067
2024-09-03,-10.327603928428623,-249.744200032126,27145.65930085067
2024-09-04,-40.105735952250214,-289.8499359843762,27145.65930085067
2024-09-05,-3.118429603082948,-292.9683655874592,27145.65930085067
2024-09-06,0.867654987685045,-292.1007105997741,27145.65930085067
2024-09-09,-28.0640874148613,-320.16479801463544,27145.65930085067
2024-09-10,27.399713713105136,-292.7650843015303,27145.65930085067
2024-09-11,7.629494228367324,-285.135590073163,27145.65930085067
2024-09-12,2.9904926531802003,-282.1450974199828,27145.65930085067
2024-09-13,27.44408838096541,-254.70100903901738,27145.65930085067
2024-09-16,-12.005279921233573,-266.70628896025096,27145.65930085067
2024-09-17,-19.660118545131173,-286.36640750538214,27145.65930085067
2024-09-18,-3.561780296424537,-289.9281878018067,27145.65930085067
2024-09-19,-18.55465319325505,-308.48284099506174,27145.65930085067
2024-09-20,9.420726406156376,-299.0621145889054,27145.65930085067
2024-09-23,32.19114065171878,-266.8709739371866,27145.65930085067
2024-09-24,-7.015170589180775,-273.8861445263674,27145.65930085067
2024-09-25,18.90377683407135,-254.98236769229604,27145.65930085067
2024-09-26,7.144816446007465,-247.83755124628857,27145.65930085067
2024-09-27,2.307948858458918,-245.52960238782964,27145.65930085067
2024-09-30,3.7522324885332567,-241.7773698992964,27145.65930085067
2024-10-01,-15.015289422424305,-256.7926593217207,27145.65930085067
2024-10-03,0.0,-256.7926593217207,27145.65930085067
2024-10-04,-0.20760252152191333,-257.0002618432426,27145.65930085067
2024-10-07,11.9933389632384,-245.0069228800042,27145.65930085067
2024-10-08,-22.540501033568546,-267.54742391357274,27145.65930085067
2024-10-09,13.72143273029034,-253.8259911832824,27145.65930085067
2024-10-10,4.727302367218676,-249.09868881606374,27145.65930085067
2024-10-11,-2.018302851264771,-251.1169916673285,27145.65930085067
2024-10-14,-12.15892252307339,-263.2759141904019,27145.65930085067
2024-10-15,-22.69381380355226,-285.96972799395417,27145.65930085067
2024-10-16,41.17025855937959,-244.79946943457458,27145.65930085067
2024-10-17,25.546567914392664,-219.25290152018192,27145.65930085067
2024-10-18,-68.39688275797464,-287.6497842781566,27145.65930085067
2024-10-21,13.168990023391547,-274.48079425476504,27145.65930085067
2024-10-22,58.486207725915754,-215.99458652884928,27145.65930085067
2024-10-23,-14.916865506898386,-230.91145203574766,27145.65930085067
2024-10-24,0.9967606228908017,-229.91469141285685,27145.65930085067
2024-10-25,-24.147369418934545,-254.0620608317914,27145.65930085067
2024-10-28,-29.104915783333258,-283.16697661512467,27145.65930085067
2024-10-29,-36.3730359060782,-319.54001252120287,27145.65930085067
2024-10-30,-47.96767371572858,-367.5076862369315,27145.65930085067
2024-10-31,27.77000904848253,-339.73767718844897,27145.65930085067
2024-11-01,10.732434178710657,-329.0052430097383,27145.65930085067
2024-11-04,-1.3868037651477416,-330.39204677488607,27145.65930085067
2024-11-05,-3.2640790511205418,-333.6561258260066,27145.65930085067
2024-11-06,1.181077621919557,-332.47504820408705,27145.65930085067
2024-11-07,-4.621484109147336,-337.0965323132344,27145.65930085067
2024-11-08,17.683931344460458,-319.4126009687739,27145.65930085067
2024-11-11,2.3050927087238064,-317.1075082600501,27145.65930085067
2024-11-12,33.94468275184872,-283.1628255082014,27145.65930085067
2024-11-13,-14.479124609603353,-297.64195011780475,27145.65930085067
2024-11-14,-35.528855682683776,-333.17080580048855,27145.65930085067
2024-11-18,21.527370162216652,-311.6434356382719,27145.65930085067
2024-11-19,-19.012138857267132,-330.65557449553904,27145.65930085067
2024-11-21,-6.899922677485567,-337.5554971730246,27145.65930085067
2024-11-22,-18.817039798256232,-356.37253697128085,27145.65930085067
2024-11-25,22.283900919548184,-334.0886360517327,27145.65930085067
2024-11-26,17.58808402210995,-316.5005520296227,27145.65930085067
2024-11-27,-27.322974732398585,-343.8235267620213,27145.65930085067
2024-11-28,-7.026003396295671,-350.84953015831695,27145.65930085067
2024-11-29,-20.688139241096888,-371.53766939941386,27145.65930085067
2024-12-02,3.6550194391832145,-367.88264996023065,27145.65930085067
2024-12-03,26.921147175981808,-340.96150278424886,27145.65930085067
2024-12-04,28.115010989068587,-312.84649179518027,27145.65930085067
2024-12-05,26.129865813775528,-286.7166259814047,27145.65930085067
2024-12-06,-18.98795685214275,-305.7045828335475,27145.65930085067
2024-12-09,-1.9477146462046047,-307.65229747975206,27145.65930085067
2024-12-10,12.784535099690041,-294.867762380062,27145.65930085067
2024-12-11,8.92882987252993,-285.93893250753206,27145.65930085067
2024-12-12,-39.148483325481536,-325.0874158330136,27145.65930085067
2024-12-13,-12.666995471290532,-337.75441130430414,27145.65930085067
2024-12-16,-10.78326583895737,-348.53767714326153,27145.65930085067
2024-12-17,-11.906879551112539,-360.44455669437406,27145.65930085067
2024-12-18,-15.51865113200201,-375.96320782637605,27145.65930085067
2024-12-19,-49.509251175951974,-425.47245900232804,27145.65930085067
2024-12-20,69.3363402420014,-356.13611876032667,27145.65930085067
2024-12-23,-9.63733816623472,-365.7734569265614,27145.65930085067
2024-12-24,8.606991663661795,-357.1664652628996,27145.65930085067
2024-12-26,-10.123687192770728,-367.2901524556703,27145.65930085067
2024-12-27,16.128398292004743,-351.16175416366553,27145.65930085067
2024-12-30,4.5412119214713575,-346.6205422421942,27145.65930085067
2024-12-31,-13.92972726674314,-360.55026950893733,27145.65930085067
2025-01-01,-9.560375189103022,-370.11064469804035,27145.65930085067
2025-01-02,0.0,-370.11064469804035,27145.65930085067
2025-01-03,-0.1629979343207279,-370.2736426323611,27145.65930085067
2025-01-06,-15.861661108553871,-386.13530374091494,27145.65930085067
2025-01-07,5.422683973876513,-380.7126197670384,27145.65930085067
2025-01-08,0.5922687556987335,-380.12035101133966,27145.65930085067
2025-01-09,-36.06737252611026,-416.1877235374499,27145.65930085067
2025-01-10,-3.8047374422839826,-419.9924609797339,27145.65930085067
2025-01-13,-15.274534460597392,-435.2669954403313,27145.65930085067
2025-01-14,31.09598854892731,-404.171006891404,27145.65930085067
2025-01-15,19.440944633801756,-384.73006225760224,27145.65930085067
2025-01-16,23.196503004763986,-361.53355925283824,27145.65930085067
2025-01-17,45.64385923600982,-315.88970001682844,27145.65930085067
2025-01-20,-14.409375632237014,-330.29907564906546,27145.65930085067
2025-01-21,8.261203166989926,-322.03787248207556,27145.65930085067
2025-01-22,-0.9612598305716533,-322.9991323126472,27145.65930085067
2025-01-23,37.0503046489633,-285.9488276636839,27145.65930085067
2025-01-24,16.4986748975631,-269.4501527661208,27145.65930085067
2025-01-27,40.73309871135808,-228.71705405476274,27145.65930085067
2025-01-28,-14.40105184453785,-243.1181058993006,27145.65930085067
2025-01-29,25.56982038361727,-217.54828551568332,27145.65930085067
2025-01-30,-21.151492609957096,-238.69977812564042,27145.65930085067
2025-01-31,67.06256434184216,-171.63721378379825,27145.65930085067
2025-02-01,32.81928691894886,-138.81792686484937,27145.65930085067
2025-02-03,-35.176675417402265,-173.99460228225163,27145.65930085067
2025-02-04,11.44763322416163,-162.54696905809,27145.65930085067
2025-02-05,-12.78078169602842,-175.32775075411843,27145.65930085067
2025-02-06,49.057034074773604,-126.27071667934482,27145.65930085067
2025-02-07,32.77507565811357,-93.49564102123125,27145.65930085067
2025-02-10,44.17503356917954,-49.32060745205171,27145.65930085067
2025-02-11,48.92275065703935,-0.39785679501235904,27145.65930085067
2025-02-12,24.126402698372,23.72854590335964,27145.65930085067
2025-02-13,5.623690809585758,29.3522367129454,27145.65930085067
2025-02-14,1.7405844764900298,31.092821189435426,27145.65930085067
2025-02-17,-25.67780383016894,5.415017359266486,27145.65930085067
2025-02-18,-7.6689124331737055,-2.25389507390722,27145.65930085067
2025-02-19,-2.948626825903726,-5.202521899810946,27145.65930085067
2025-02-20,10.401072836908984,5.198550937098038,27145.65930085067
2025-02-21,-8.417279098745498,-3.2187281616474595,27145.65930085067
2025-02-24,2.4846314957306044,-0.7340966659168551,27145.65930085067
2025-02-25,18.404680881451313,17.670584215534458,27145.65930085067
2025-02-27,-38.2213272246652,-20.550743009130745,27145.65930085067
2025-02-28,40.59332733788122,20.042584328750475,27145.65930085067
2025-03-03,32.95753865833307,53.00012298708354,27145.65930085067
2025-03-04,29.713835834520758,82.71395882160431,27145.65930085067
2025-03-05,-6.0913992802068995,76.62255954139741,27145.65930085067
2025-03-06,-5.8514382690480815,70.77112127234932,27145.65930085067
2025-03-07,-15.819521514234305,54.951599758115016,27145.65930085067
2025-03-10,-20.922193662283995,34.02940609583102,27145.65930085067
2025-03-11,62.037287757591194,96.06669385342221,27145.65930085067
2025-03-12,-6.663860593796744,89.40283325962547,27145.65930085067
2025-03-13,-15.420798383240182,73.98203487638528,27145.65930085067
2025-03-17,-45.0934753758317,28.888559500553583,27145.65930085067
2025-03-18,29.712540517365184,58.60110001791877,27145.65930085067
2025-03-19,6.489159886145782,65.09025990406455,27145.65930085067
2025-03-20,4.948883242206411,70.03914314627096,27145.65930085067
2025-03-21,46.69146438885775,116.73060753512871,27145.65930085067
2025-03-24,-7.953201671795364,108.77740586333334,27145.65930085067
2025-03-25,-6.4530428560130515,102.32436300732029,27145.65930085067
2025-03-26,19.48160843180488,121.80597143912516,27145.65930085067
2025-03-27,20.705609151217537,142.5115805903427,27145.65930085067
2025-03-28,-45.261590949140235,97.24998964120246,27145.65930085067
2025-04-01,29.145284332732587,126.39527397393505,27145.65930085067
2025-04-02,0.0,126.39527397393505,27145.65930085067
2025-04-03,-0.10332963504599461,126.29194433888905,27145.65930085067
2025-04-04,-16.00462872619589,110.28731561269316,27145.65930085067
2025-04-07,-9.106595567558248,101.18072004513492,27145.65930085067
2025-04-08,-10.453714218988512,90.72700582614641,27145.65930085067
2025-04-09,-20.974761679856606,69.7522441462898,27145.65930085067
2025-04-11,42.32987700261139,112.0821211489012,27145.65930085067
2025-04-15,3.6041606766675605,115.68628182556876,27145.65930085067
2025-04-16,-8.92305921450226,106.7632226110665,27145.65930085067
2025-04-17,-14.3280862344503,92.4351363766162,27145.65930085067
2025-04-21,41.066880922027494,133.5020172986437,27145.65930085067
2025-04-22,24.052056065663542,157.55407336430724,27145.65930085067
2025-04-23,-36.88671248002685,120.66736088428038,27145.65930085067
2025-04-24,-35.24324423225461,85.42411665202577,27145.65930085067
2025-04-25,22.623248987804804,108.04736563983057,27145.65930085067
2025-04-28,-41.83211667957056,66.21524896026001,27145.65930085067
2025-04-29,-8.698672052428677,57.516576907831336,27145.65930085067
2025-04-30,-21.936437050447278,35.580139857384054,27145.65930085067
2025-05-02,49.36773702404868,84.94787688143273,27145.65930085067
2025-05-05,4.033409316686848,88.98128619811958,27145.65930085067
2025-05-06,-2.22542819322065,86.75585800489893,27145.65930085067
2025-05-07,28.840378018605414,115.59623602350433,27145.65930085067
2025-05-08,-11.067281075810197,104.52895494769413,27145.65930085067
2025-05-09,33.38254042642955,137.9114953741237,27145.65930085067
2025-05-12,-51.39482152023926,86.51667385388443,27145.65930085067
2025-05-13,17.704864221592256,104.22153807547669,27145.65930085067
2025-05-14,-12.590415807312528,91.63112226816416,27145.65930085067
2025-05-15,-3.4554485752521042,88.17567369291206,27145.65930085067
2025-05-16,46.84131841440925,135.0169921073213,27145.65930085067
2025-05-19,19.21498810768218,154.2319802150035,27145.65930085067
2025-05-20,3.361245647944436,157.59322586294792,27145.65930085067
2025-05-21,-4.398420949183874,153.19480491376405,27145.65930085067
2025-05-22,-28.171653070835283,125.02315184292877,27145.65930085067
2025-05-23,-15.296362027465952,109.72678981546282,27145.65930085067
2025-05-26,11.777897702056306,121.50468751751913,27145.65930085067
2025-05-27,3.101235003235338,124.60592252075446,27145.65930085067
2025-05-28,31.45102045515753,156.056942975912,27145.65930085067
2025-05-29,10.354197771846597,166.4111407477586,27145.65930085067
2025-05-30,16.054500326591757,182.46564107435034,27145.65930085067
2025-06-02,-46.17392254828599,136.29171852606436,27145.65930085067
2025-06-03,21.673536196665484,157.96525472272984,27145.65930085067
2025-06-04,4.072880590240948,162.03813531297078,27145.65930085067
2025-06-05,-24.09867784410843,137.93945746886234,27145.65930085067
2025-06-06,-34.094344865550674,103.84511260331166,27145.65930085067
2025-06-09,-11.14635021708744,92.69876238622422,27145.65930085067
2025-06-10,-0.7853744404551788,91.91338794576905,27145.65930085067
2025-06-11,-13.313448421431538,78.59993952433751,27145.65930085067
2025-06-12,22.06197627889798,100.6619158032355,27145.65930085067
2025-06-13,-22.384759502156765,78.27715630107873,27145.65930085067
2025-06-16,3.574492553465272,81.85164885454401,27145.65930085067
2025-06-17,1.4708972208138427,83.32254607535785,27145.65930085067
2025-06-18,10.622447328429883,93.94499340378773,27145.65930085067
2025-06-19,28.325485271213733,122.27047867500147,27145.65930085067
2025-06-20,-7.157568879699723,115.11290979530175,27145.65930085067
2025-06-23,-25.493686539356883,89.61922325594486,27145.65930085067
2025-06-24,-2.366543839267728,87.25267941667713,27145.65930085067
2025-06-25,-25.557386247280657,61.695293169396464,27145.65930085067
2025-06-26,-54.32457714149424,7.370716027902226,27145.65930085067
2025-06-27,80.45406863670664,87.82478466460887,27145.65930085067
2025-06-30,-14.901345466513936,72.92343919809494,27145.65930085067
2025-07-01,-11.248176994539017,61.675262203555924,27145.65930085067
2025-07-02,0.0,61.675262203555924,27145.65930085067
2025-07-03,-0.613199888585146,61.06206231497078,27145.65930085067
2025-07-04,-15.358562679768601,45.70349963520218,27145.65930085067
2025-07-07,-4.076069715144796,41.62742992005738,27145.65930085067
2025-07-08,-13.486776490233842,28.140653429823537,27145.65930085067
2025-07-09,-2.6434381366811834,25.497215293142354,27145.65930085067
2025-07-10,5.303165661169286,30.800380954311642,27145.65930085067
2025-07-11,-33.498895086752285,-2.6985141324406428,27145.65930085067
2025-07-14,27.022773206723876,24.324259074283233,27145.65930085067
2025-07-15,21.68343506004003,46.00769413432326,27145.65930085067
2025-07-16,8.964757702949242,54.9724518372725,27145.65930085067
2025-07-17,15.364267928427031,70.33671976569953,27145.65930085067
2025-07-18,55.172773356219274,125.50949312191881,27145.65930085067
2025-07-21,13.439859666103615,138.94935278802242,27145.65930085067
2025-07-22,-6.3049577096490825,132.64439507837335,27145.65930085067
2025-07-23,-9.13637372314593,123.50802135522741,27145.65930085067
2025-07-24,23.57512204862223,147.08314340384965,27145.65930085067
2025-07-25,-6.55679163489428,140.52635176895538,27145.65930085067
2025-07-28,-36.972083630911285,103.5542681380441,27145.65930085067
2025-07-29,-13.567678037740876,89.98659010030322,27145.65930085067
2025-07-30,14.842717317755955,104.82930741805917,27145.65930085067
2025-07-31,-12.986509082619255,91.84279833543992,27145.65930085067
2025-08-01,21.420756177612972,113.2635545130529,27145.65930085067
2025-08-04,3.080226570734875,116.34378108378777,27145.65930085067
2025-08-05,4.576074219340343,120.91985530312812,27145.65930085067
2025-08-06,37.95233841368539,158.8721937168135,27145.65930085067
2025-08-07,0.9665626794320286,159.83875639624554,27145.65930085067
2025-08-08,-49.90721747772354,109.931538918522,27145.65930085067
2025-08-11,-14.989625866055297,94.9419130524667,27145.65930085067
2025-08-12,12.655305364687969,107.59721841715466,27145.65930085067
2025-08-13,1.143497086582494,108.74071550373716,27145.65930085067
2025-08-14,3.840488946624825,112.581204450362,27145.65930085067
2025-08-18,-22.501737542542482,90.07946690781951,27145.65930085067
2025-08-19,11.57616184327176,101.65562875109127,27145.65930085067
2025-08-20,-31.702951871974125,69.95267687911715,27145.65930085067
2025-08-21,-19.498183420317275,50.454493458799874,27145.65930085067
2025-08-22,-2.626753803230237,47.82773965556964,27145.65930085067
2025-08-25,11.58763269716777,59.41537235273741,27145.65930085067
2025-08-26,7.296360667492902,66.71173302023031,27145.65930085067
2025-08-28,-18.002271710831828,48.709461309398485,27145.65930085067
2025-08-29,33.02518919182151,81.73465050121999,27145.65930085067
2025-09-01,1.0235634546805592,82.75821395590054,27145.65930085067
2025-09-02,-11.448203653810396,71.31001030209015,27145.65930085067
2025-09-03,-9.163059974117207,62.146950327972945,27145.65930085067
2025-09-04,-27.492919128847596,34.65403119912535,27145.65930085067
2025-09-05,32.0191657008404,66.67319689996575,27145.65930085067
2025-09-08,15.980395287133973,82.65359218709972,27145.65930085067
2025-09-09,-8.323700318237512,74.3298918688622,27145.65930085067
2025-09-10,2.939141773453632,77.26903364231583,27145.65930085067
2025-09-11,35.341639844261124,112.61067348657696,27145.65930085067
2025-09-12,-20.639773966450647,91.97089952012631,27145.65930085067
2025-09-15,-1.698702875273593,90.27219664485271,27145.65930085067
2025-09-16,11.538719230176966,101.81091587502968,27145.65930085067
2025-09-17,30.446063530200856,132.25697940523054,27145.65930085067
2025-09-18,2.4361375881256415,134.69311699335617,27145.65930085067
2025-09-19,5.604807667678703,140.29792466103487,27145.65930085067
2025-09-22,65.12653081020491,205.42445547123978,27145.65930085067
2025-09-23,-9.42757612477616,195.99687934646363,27145.65930085067
2025-09-24,18.572028224995236,214.56890757145885,27145.65930085067
2025-09-25,39.16200697659151,253.73091454805035,27145.65930085067
2025-09-26,25.518871652166315,279.24978620021665,27145.65930085067
2025-09-29,-11.175921197297448,268.0738650029192,27145.65930085067
